CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:314									314																		native																																																							urn:catalog:CSUC:Birds:314	no longer in collection	present							live																						PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=314				CSUC	Birds			PreservedSpecimen												Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:315									315																		native																																																							urn:catalog:CSUC:Birds:315	prepared by R. J. Lederer	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=315				CSUC	Birds			PreservedSpecimen												Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:316									316																		native																																																							urn:catalog:CSUC:Birds:316		present							live																						PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=316				CSUC	Birds			PreservedSpecimen												Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:317									317	North America			United States	US	Contra Costa		16									320	native	1982-11-16																				| USA | CA | Contra Costa |  |  |  |																	adult															11		urn:catalog:CSUC:Birds:317	prepared by R. J. Bogiatto; flew into transmission tower	present							flat skin		L. Spiegel					male	320	California						Nov. 16, 1982		USA | CA | Contra Costa				1982	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=317				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""10.15 lb"" }"									Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:318									318	North America			United States	US	Lassen		5									217	native	1981-08-05																				| USA | CA | Lassen |  |  |  |																	immature		Hwy 395													8		urn:catalog:CSUC:Birds:318	prepared by J. Allen	present							flat skin							male	217	California						Aug. 5, 1981		USA | CA | Lassen | Hwy 395				1981	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=318				CSUC	Birds			PreservedSpecimen												Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:577									577																		native																																						immature																	urn:catalog:CSUC:Birds:577	prepared by T. Leonardi	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=577				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""4.6 lb"" }"									Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1740									1740																		native																																						immature																	urn:catalog:CSUC:Birds:1740	prepared by Linnea Hanson and Bill Kennedy; Feb. 26, 1987	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1740				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""3520 g"" }"									Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1806									1806																		native																																																							urn:catalog:CSUC:Birds:1806	On wall in Holt Hall 237 - Vertebrate Museum	present							live																						PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1806				CSUC	Birds			PreservedSpecimen												Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1835									1835	North America			United States	US	Glenn		4									338	native	1989-12-04																				| USA | CA | Glenn |  |  |  |																	immature															12		urn:catalog:CSUC:Birds:1835	prepared by Derek Jacks and Maura Eagan	present							flat skin							female	338	California						Dec. 4, 1989		USA | CA | Glenn				1989	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1835				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""3.25 kg"" }"									Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1956									1956																		native																																						adult																	urn:catalog:CSUC:Birds:1956	Prepared by Arin Conner, 3/17/1999	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1956				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""2900g"" }"									Aquila chrysaetos								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila		chrysaetos		species			Golden eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:319									319																		native																																																							urn:catalog:CSUC:Birds:319		present							live																						PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=319				CSUC	Birds			PreservedSpecimen												Haliaeetus leucocephalus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus		leucocephalus		species			Bald eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:2007									2007	North America			United States	US	Glenn		15									46	native	1999-02-15																				| USA | CA | Glenn |  |  |  |																	immature		Road ZZ and Hwy 162; Howard Slough Unit, UBBWA													2		urn:catalog:CSUC:Birds:2007	prepared by Ryan Mooney, 3/2004	present							flat skin		Gary Lechner					unknown	46	California						2/15/1999		USA | CA | Glenn | Road ZZ and Hwy 162; Howard Slough Unit, UBBWA				1999	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=2007				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""unk"" }"									Haliaeetus leucocephalus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus		leucocephalus		species			Bald eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:2043									2043	North America			United States	US	Butte		21									52	native	1999-02-21																				| USA | CA | Butte |  |  |  |																	adult		Lindo Channel at Grape Way													2		urn:catalog:CSUC:Birds:2043	prepared by R. J. Bogiatto, 4/2/2006	present							flat skin		S. A. Kirn; R. J. Bogiatto					male	52	California						2/21/1999		USA | CA | Butte | Lindo Channel at Grape Way				1999	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=2043				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""6.82 kg"" }"									Haliaeetus leucocephalus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus		leucocephalus		species			Bald eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:2075									2075	North America			United States	US	Glenn												native																					| USA | CA | Glenn |  |  |  |																	immature		Howard Slough Unit, UBBWA															urn:catalog:CSUC:Birds:2075	prepared by Tim Shaw, 3/ 2008	present							flat skin		CDFG Personnel					_		California						Fall 2003		USA | CA | Glenn | Howard Slough Unit, UBBWA					PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=2075				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""4.45 kg"" }"									Haliaeetus leucocephalus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Haliaeetus		leucocephalus		species			Bald eagle	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:311									311																		native																																						adult																	urn:catalog:CSUC:Birds:311		present							live																						PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=311				CSUC	Birds			PreservedSpecimen												Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:312									312	North America			United States	US	Tehama		13									44	native	1975-02-13																				| USA | CA | Tehama |  |  |  |																	immature		4mi. N. Los Molinos													2		urn:catalog:CSUC:Birds:312	prepared by Lillian Mayer	present							flat skin							male	44	California						Feb. 13, 1975		USA | CA | Tehama | 4mi. N. Los Molinos				1975	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=312				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""575 g"" }"									Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:530									530	North America			United States	US	Butte												native	1982																				| USA | CA | Butte |  |  |  |																	chick																	urn:catalog:CSUC:Birds:530	prepared by J. Broughton	present							flat skin							female		California						1982		USA | CA | Butte				1982	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=530				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""0.65 lb"" }"									Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1758									1758	North America			United States	US	Butte		7									341	native	1990-12-07																				| USA | CA | Butte |  |  |  |																	immature		Seven Mile Lane													12		urn:catalog:CSUC:Birds:1758	prepared by R. Young; Mar. 8, 1991	present							flat skin		Bob Flagor					male	341	California						Dec. 7, 1990		USA | CA | Butte | Seven Mile Lane				1990	PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1758				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""570 g"" }"									Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1759									1759																		native																																						adult																	urn:catalog:CSUC:Birds:1759	prepared by R. J. Bogiatto; Mar. 8, 1991	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1759				CSUC	Birds			PreservedSpecimen												Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
CSUC	CSUC Vertebrate Collection	California State University, Chico Vertebrate Museum Mammalogy Collection (CSUC)	Raymond Bogiatto	http://ipt.vertnet.org:8080/ipt/archive.do?r=csuc_verts	rbogiatto@csuchico.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=csuc_verts	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf		CC0	2015-03-05	MaNIS,ORNIS,FishNet,VertNet	United States	California State University, Chico Vertebrate Museum	California	Thu Feb 26 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts	urn:catalog:CSUC:Birds:1854									1854																		native																																																							urn:catalog:CSUC:Birds:1854	prepared by B. A. Sardella	present							flat skin							male															PhysicalObject	2015-03-31	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/csuc/birds?id=1854				CSUC	Birds			PreservedSpecimen			"{""weightInGrams"":""523 g"" }"									Buteo lineatus								Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus		species			Red-shouldered hawk	ICZN			
