CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:12721									12721	North America			United States	US	San Luis Obispo		25									206	native	1981-07-25																				North America;United States;California;San Luis Obispo County;;;;									1										1 mi. N from Lopez Canyon Road, along Little Falls Creek													7		urn:catalog:CCBER:Birds:12721		present							skeleton		Towle, Patricia					unknown	206	California								North America; United States; California; San Luis Obispo County; 1 mi. N from Lopez Canyon Road, along Little Falls Creek				1981	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Cyanocitta stelleri							Animalia:Chordata:Aves:Passeriformes:Corvidae:Cyanocitta	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta		stelleri		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:12900									12900	North America			United States	US	Santa Barbara												native																					North America;United States;California;Santa Barbara County;;;;									1										No data															urn:catalog:CCBER:Birds:12900		present							skeleton		Rothstein, Stephen					unknown		California								North America; United States; California; Santa Barbara County; No data					PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnus vulgaris							Animalia:Chordata:Aves:Passeriformes:Sturnidae:Sturnus	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus		vulgaris		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:12901									12901	North America			United States	US	Santa Barbara												native																					North America;United States;California;Santa Barbara County;;;;									1										No data															urn:catalog:CCBER:Birds:12901		present							skeleton		Rothstein, Stephen					unknown		California								North America; United States; California; Santa Barbara County; No data					PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnus vulgaris							Animalia:Chordata:Aves:Passeriformes:Sturnidae:Sturnus	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus		vulgaris		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:13382									13382	North America			United States	US	Inyo		1									244	native	1974-09-01																				North America;United States;California;Inyo County;;;;									1										Big Pine													9		urn:catalog:CCBER:Birds:13382	Collected in September 1974	present							skeleton		Heindel, Tom					unknown	244	California								North America; United States; California; Inyo County; Big Pine				1974	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Icteria virens							Animalia:Chordata:Aves:Passeriformes:Parulidae:Icteria	Animalia	Chordata	Aves	Passeriformes	Parulidae	Icteria		virens		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:13784									13784	North America			United States	US	Santa Barbara		11									316	native	1980-11-11																				North America;United States;California;Santa Barbara County;;;;									1										UCSB campus, near Noble Hall													11		urn:catalog:CCBER:Birds:13784		present							skeleton		Panza, Robin					unknown	316	California								North America; United States; California; Santa Barbara County; UCSB campus, near Noble Hall				1980	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnus vulgaris							Animalia:Chordata:Aves:Passeriformes:Sturnidae:Sturnus	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus		vulgaris		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:13857									13857	North America			United States	US	Santa Barbara		8									98	native	1981-04-08																				North America;United States;California;Santa Barbara County;;;;									1										South Bound Ward Blvd. at Sandspit Rd. on ramp, about 0.25 mi. NE UCSB East Gate													4		urn:catalog:CCBER:Birds:13857		present					Pp 81-25		skeleton		Panza, Robin					unknown	98	California								North America; United States; California; Santa Barbara County; South Bound Ward Blvd. at Sandspit Rd. on ramp, about 0.25 mi. NE UCSB East Gate				1981	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Melozone fusca							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Melozone	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melozone		fusca		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:13887									13887	North America			United States	US	Santa Barbara												native																					North America;United States;California;Santa Barbara County;;;;									1										No data															urn:catalog:CCBER:Birds:13887	Locality may be wrong	present							skeleton							unknown		California								North America; United States; California; Santa Barbara County; No data					PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnus vulgaris							Animalia:Chordata:Aves:Passeriformes:Sturnidae:Sturnus	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus		vulgaris		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:13888									13888	North America			United States	US	Santa Barbara												native																					North America;United States;California;Santa Barbara County;;;;									1										No data															urn:catalog:CCBER:Birds:13888	Locality may be wrong	present							skeleton							female		California								North America; United States; California; Santa Barbara County; No data					PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnus vulgaris							Animalia:Chordata:Aves:Passeriformes:Sturnidae:Sturnus	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus		vulgaris		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14038									14038	North America			United States	US	Santa Barbara		27									208	native	1978-07-27																				North America;United States;California;Santa Barbara County;;;;									1										Coal Oil Point Reserve													7		urn:catalog:CCBER:Birds:14038	Dead on road	present					Pp 79-19		skeleton		Schroeder, Donald					female	208	California								North America; United States; California; Santa Barbara County; Coal Oil Point Reserve				1978	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Myiarchus cinerascens							Animalia:Chordata:Aves:Passeriformes:Tyrannidae:Myiarchus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		cinerascens		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14209									14209	North America			United States	US	Kern		20									324	native	1981-11-20																				North America;United States;California;Kern County;;;;									1										Mount Pinos, vicinity Chula Vista Picnic Area													11		urn:catalog:CCBER:Birds:14209	Shot	present					Pp 81-123		skeleton		Schroeder, Donald; Rowley, Robert					female	324	California								North America; United States; California; Kern County; Mount Pinos, vicinity Chula Vista Picnic Area				1981	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Passerella iliaca							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Passerella	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerella		iliaca		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14330									14330	North America			United States	US	Inyo												native																					North America;United States;California;Inyo County;;;;									1										No data															urn:catalog:CCBER:Birds:14330	Collected before 20 June 1978	present							skeleton		Heindel, Tom					female		California								North America; United States; California; Inyo County; No data					PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Coccothraustes vespertinus							Animalia:Chordata:Aves:Passeriformes:Fringillidae:Coccothraustes	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Coccothraustes		vespertinus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14338									14338	North America			United States	US	Los Angeles		11									345	native	1997-12-11																				North America;United States;California;Los Angeles County;;;;									1										Rustic Canyon, W of Santa Monica													12		urn:catalog:CCBER:Birds:14338		present							skeleton		Schroeder, Mary						345	California								North America; United States; California; Los Angeles County; Rustic Canyon, W of Santa Monica				1997	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Regulus calendula							Animalia:Chordata:Aves:Passeriformes:Regulidae:Regulus	Animalia	Chordata	Aves	Passeriformes	Regulidae	Regulus		calendula		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14455									14455	North America			United States	US	Inyo		1									121	native	1975-05-01																				North America;United States;California;Inyo County;;;;									1										Big Pine													5		urn:catalog:CCBER:Birds:14455		present							skeleton		Patterson, Hank					male	121	California								North America; United States; California; Inyo County; Big Pine				1975	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Tyrannus verticalis							Animalia:Chordata:Aves:Passeriformes:Tyrannidae:Tyrannus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus		verticalis		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:14499									14499	North America			United States	US	Mono		27									178	native	1979-06-27																				North America;United States;California;Mono County;;;;									1										1 mi. N of Lee Vining on W side of Hwy. 395													6		urn:catalog:CCBER:Birds:14499		present					Pp 79-100		skeleton		Orr, Bruce; Howard, Ann					male	178	California								North America; United States; California; Mono County; 1 mi. N of Lee Vining on W side of Hwy. 395				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Icterus galbula							Animalia:Chordata:Aves:Passeriformes:Icteridae:Icterus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus		galbula		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15327									15327	North America			United States	US	Santa Barbara		25									268	native	1979-09-25																				North America;United States;California;Santa Barbara County;;;;									1								immature		UCSB, NW corner of Noble Hall													9		urn:catalog:CCBER:Birds:15327	Apparently eaten and possibly killed by some animal	present					Pp 79-128		skeleton		Stevens, Ernest					unknown	268	California								North America; United States; California; Santa Barbara County; UCSB, NW corner of Noble Hall				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Catharus ustulatus							Animalia:Chordata:Aves:Passeriformes:Turdidae:Catharus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		ustulatus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15340									15340	North America			United States	US	Santa Barbara		1									1	native	1983-01-01																				North America;United States;California;Santa Barbara County;;;;									1										Santa Barbara, 419 Los Verdes Dr.													1		urn:catalog:CCBER:Birds:15340	Long dead (mummified); Collected in January 1983	present					Pp 83-35		skeleton		Rothstein, Stephen						1	California								North America; United States; California; Santa Barbara County; Santa Barbara, 419 Los Verdes Dr.				1983	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Icterus galbula							Animalia:Chordata:Aves:Passeriformes:Icteridae:Icterus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus		galbula		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15354									15354	North America			United States	US	San Luis Obispo		10									191	native	1982-07-10																				North America;United States;California;San Luis Obispo County;;;;									1										Carrizo Plain, N end Soda Lake, 7 mi. SE California Valley													7		urn:catalog:CCBER:Birds:15354	Dead in field	present							skeleton		Sweet, Samuel					unknown	191	California								North America; United States; California; San Luis Obispo County; Carrizo Plain, N end Soda Lake, 7 mi. SE California Valley				1982	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Corvus corax							Animalia:Chordata:Aves:Passeriformes:Corvidae:Corvus	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus		corax		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15417									15417	North America			United States	US	Inyo		8									129	native	1976-05-08																				North America;United States;California;Inyo County;;;;									1										Big Pine													5		urn:catalog:CCBER:Birds:15417		present							skeleton		Pierce, Arlean					unknown	129	California								North America; United States; California; Inyo County; Big Pine				1976	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Bombycilla cedrorum							Animalia:Chordata:Aves:Passeriformes:Bombycillidae:Bombycilla	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla		cedrorum		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15418									15418	North America			United States	US	Santa Barbara		9									313	native	1983-11-09																				North America;United States;California;Santa Barbara County;;;;									1								immature		Goleta, junction Atascadero River and Patterson Ave.													11		urn:catalog:CCBER:Birds:15418	At the South side of the River	present					Pp 83-137b		skeleton		Wilson, Gary					female	313	California								North America; United States; California; Santa Barbara County; Goleta, junction Atascadero River and Patterson Ave.				1983	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Zonotrichia leucophrys							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15454									15454	North America			United States	US	Los Angeles		7									250	native	1981-09-07																				North America;United States;California;Los Angeles County;;;;									1										Lancaster													9		urn:catalog:CCBER:Birds:15454	Killed by a cat	present					Pp 81-133		skeleton		Noera, Alice					female	250	California								North America; United States; California; Los Angeles County; Lancaster				1981	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Pheucticus melanocephalus							Animalia:Chordata:Aves:Passeriformes:Cardinalidae:Pheucticus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus		melanocephalus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:15540									15540	North America			United States	US	Santa Barbara		7									8	native	1984-01-07																				North America;United States;California;Santa Barbara County;;;;									1								immature		Goleta, Patterson Ave., SE side of intersection with Atascadero Creek													1		urn:catalog:CCBER:Birds:15540		present					Pp 84-40		skeleton		Wilson, Gary						8	California								North America; United States; California; Santa Barbara County; Goleta, Patterson Ave., SE side of intersection with Atascadero Creek				1984	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Zonotrichia leucophrys							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys		species				ICZN			
