CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95824									95824				Papua New Guinea			2007-08-02 00:00:00.0		-6.68016	145.20483																			WGS84					Error approximately 500 meters due to net placement	not recorded				Pacific Ocean; Papua New Guinea								Susan Tomda									adult		Eastern Highlands Province, Southeast of Herowana, near the Fio River, Iauarapi															urn:catalog:CAS:ORN:95824	No DNA. color bands - 1 orange on left leg.  Wing: 99.0 mm., culmen: 24.0 mm.								Skin Study		Daniel Levitis					U									6°40.81'S		145°12.290'E		Pacific Ocean		PhysicalObject	2009-04-08T00:40:47Z	en									CAS	ORN			PreservedSpecimen			Weight=60.0 g									Pitohui dichrous							Animalia; Chordata; Aves; Passeriformes; Corvidae	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pitohui		dichrous				(Bonaparte, 1850)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95244									95244	North America			USA		Santa Barbara Co.		1																															North America; USA; California; Santa Barbara Co.																	Unknown		Carpinteria													3		urn:catalog:CAS:ORN:95244	Set of 2 sclerotic rings mounted to card. From study by E.L. Curtis & R.C. Miller; AUK 1938, v. 55, pp. 225-243. Gift of R.C. Miller in 1967, no acc. No.								sclerotic rings		unknown					M		California						3/1/39						1939	PhysicalObject	2009-12-07T19:02:10Z	en									CAS	ORN			PreservedSpecimen			sclerotic rings									Pipilo fuscus							Animalia; Chordata; Aves; Passeriformes; Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo		fuscus				Swainson, 1827					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95740									95740	Africa						2007-06-20 00:00:00.0																																Africa								Maureen E. Flannery											Africa															urn:catalog:CAS:ORN:95740	Removed from African Hall exhibit 2004. Originally in diorama AH-L3 041.								MOUNT		unknown					U															PhysicalObject	2007-07-14T01:56:36Z	en									CAS	ORN			PreservedSpecimen												Merops nubicus							Animalia; Chordata; Aves; Coraciiformes; Meropidae	Animalia	Chordata	Aves	Coraciiformes	Meropidae	Merops		nubicus				Gmelin, 1788					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95886									95886	Asia			China		Lushui Co.	2004-04-25 00:00:00.0	25	25.98666	98.71086																			WGS84						GPS				Asia; China; Yunnan Prov.; Lushui Co.																	AHY		Hon Dou Shan Ji Di; along Pianma road from Yaojiaping. Small trail enters the forest and crosses three creeks.								2726.0				2726.0	4		urn:catalog:CAS:ORN:95886	Total Length: 160 mm. Aged by skull ossification, 100%. Specimen collected on joint California Academy of Sciences/Kunming Institute of Zoology Gaoligongshan (GLGS) Biodiversity Expedition. GLGS Locality No. 52 Net No: 2. GPS elevation recorded with 4 satellites, epe 7 m.								TISSUE; Skin Study		Yang Xiaojun & John P. Dumbacher; Maureen E. Flannery	GLGS2392				F		Yunnan Prov.						25 April 2004	"25°59'6.5""N"		"98°42'22.8""E"			2004	PhysicalObject	2014-01-27T22:28:38Z	en									CAS	ORN			PreservedSpecimen			Fat=little; Colors=Yes; Iris=black; Bill=grey with light grey base; Legs=pinkish grey.; Weight=16.2 g.									Carpodacus edwardsii							Animalia; Chordata; Aves; Passeriformes; Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carpodacus		edwardsii				J. Verreaux, 1870					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95226									95226	North America			USA				15																															North America; USA; Washington																	Unknown		unspecified													1		urn:catalog:CAS:ORN:95226	No specific locality given. Set of 2 sclerotic rings mounted to card. From study by E.L. Curtis & R.C. Miller; AUK 1938, v. 55, pp. 225-243. Gift of R.C. Miller in 1967, no acc. No.								bird		Unknown					U		Washington						1/15/35						1935	PhysicalObject	2007-11-29T16:22:17Z	en									CAS	ORN			PreservedSpecimen			sclerotic rings									Carduelis pinus							Animalia; Chordata; Aves; Passeriformes; Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		pinus				(A. Wilson, 1810)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95820									95820				Papua New Guinea			2007-09-09 00:00:00.0		-6.68016	145.20483																			WGS84					Error approximately 500 meters due to net placement	not recorded				Pacific Ocean; Papua New Guinea								Susan Tomda									adult		Eastern Highlands Province, Southeast of Herowana, near the Fio River, Iauarapi															urn:catalog:CAS:ORN:95820	Date of death 20 February 2007. color bands: 1 red on right leg.  Wing: 105.0 mm., culmen: 28.1 mm., skull 80% ossified								TISSUE; Skin Study		Daniel Levitis					F									6°40.81'S		145°12.290'E		Pacific Ocean		PhysicalObject	2009-04-08T00:42:29Z	en									CAS	ORN			PreservedSpecimen			Weight=no data									Pitohui dichrous							Animalia; Chordata; Aves; Passeriformes; Corvidae	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pitohui		dichrous				(Bonaparte, 1850)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95192									95192	North America			USA																																			North America; USA; Washington																	adult		unspecified															urn:catalog:CAS:ORN:95192	No specific locality given, collector name illegible. Set of 2 sclerotic rings mounted to card. From study by E.L. Curtis & R.C. Miller; AUK 1938, v. 55, pp. 225-243. Gift of R.C. Miller in 1967, no acc. No.								bird		Unknown					U		Washington						8 June 1935							PhysicalObject	2007-11-28T21:59:50Z	en									CAS	ORN			PreservedSpecimen			sclerotic rings									Piranga ludoviciana							Animalia; Chordata; Aves; Passeriformes; Thraupidae	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Piranga		ludoviciana				(A. Wilson, 1811)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95977									95977	North America			USA		Jefferson Co.	2007-02-09 00:00:00.0	9																															North America; USA; Indiana; Jefferson Co.								J. Dan Webster									Adult		Clifty Falls State Park													2		urn:catalog:CAS:ORN:95977	Found dead by Richard Davis. Wing: 93.0 mm., tail: 99.0 mm.								Skeleton Complete		J. Dan Webster	JDW3539				M		Indiana						09 February 2007						2007	PhysicalObject	2009-06-09T01:03:03Z	en									CAS	ORN			PreservedSpecimen			Weight=68.8 g.									Cardinalis cardinalis							Animalia; Chordata; Aves; Passeriformes; Cardinalidae	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis		cardinalis				(Linnaeus, 1758)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95232									95232								22																																																Unknown															3		urn:catalog:CAS:ORN:95232	Set of 2 sclerotic rings mounted to card. From study by E.L. Curtis & R.C. Miller; AUK 1938, v. 55, pp. 225-243. Gift of R.C. Miller in 1967, no acc. No.								sclerotic rings		unknown					M								3/22/34						1934	PhysicalObject	2009-12-07T18:22:19Z	en									CAS	ORN			PreservedSpecimen			sclerotic rings									Carduelis tristis							Animalia; Chordata; Aves; Passeriformes; Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		tristis				(Linnaeus, 1758)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95862									95862								11																																																Unknown		Aviary of L.F. Baptista, California Academy of Sciences, San Francisco, CA.													4		urn:catalog:CAS:ORN:95862	Prepared by Mamiko Kawaguchi on 8 March 1993. Preparator number MK246.								Skeleton Complete		L. F. Baptista					M								11 April 1992						1992	PhysicalObject	2008-10-11T03:09:18Z	en									CAS	ORN			PreservedSpecimen			Weight=10.9 gm on 8 March 1993									Zonotrichia leucophrys nuttalli							Animalia; Chordata; Aves; Passeriformes; Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys	nuttalli			Ridgway, 1899					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95747									95747	Africa						2007-06-20 00:00:00.0																																Africa								Maureen E. Flannery											Africa															urn:catalog:CAS:ORN:95747	Removed from African Hall exhibit 2004. Originally in diorama AH-R3-004.								MOUNT		unknown					M															PhysicalObject	2007-07-14T02:01:21Z	en									CAS	ORN			PreservedSpecimen												Uraeginthus bengalus							Animalia; Chordata; Aves; Passeriformes; Estrildidae	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Uraeginthus		bengalus				(Linnaeus, 1766)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95849									95849	North America			USA		Alameda Co.																																	North America; USA; California; Alameda Co.																	adult		Albany															urn:catalog:CAS:ORN:95849	No Data								Skeleton Complete		Unknown					M		California						no data							PhysicalObject	2008-10-11T03:13:10Z	en									CAS	ORN			PreservedSpecimen												Zonotrichia leucophrys							Animalia; Chordata; Aves; Passeriformes; Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys				(J. R. Forster, 1772)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95805									95805	Asia			China																																			Asia; China																	adult		unspecified															urn:catalog:CAS:ORN:95805	No data mount. Mount number 277.								MOUNT		unknown					U															PhysicalObject	2007-10-18T18:19:02Z	en									CAS	ORN			PreservedSpecimen												Corvus torquatus							Animalia; Chordata; Aves; Passeriformes; Corvidae	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus		torquatus				Lesson, 1830					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95198									95198	North America			USA		Aleutians East Dist.		4																															North America; USA; Alaska; Aleutians East Dist.																	adult		Kiska Island													6		urn:catalog:CAS:ORN:95198	Collector Townsendi. Set of 2 sclerotic rings mounted to card. From study by E.L. Curtis & R.C. Miller; AUK 1938, v. 55, pp. 225-243. Gift of R.C. Miller in 1967, no acc. No.								bird		Unknown					U		Alaska						4 June 1937						1937	PhysicalObject	2007-11-28T22:45:54Z	en									CAS	ORN			PreservedSpecimen			sclerotic rings									Plectrophenax nivalis							Animalia; Chordata; Aves; Passeriformes; Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Plectrophenax		nivalis				(Linnaeus, 1758)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95904									95904	Asia			China		Lushui Co.	2005-10-21 00:00:00.0	21	25.97186	98.68372																			WGS84						GPS				Asia; China; Yunnan Prov.; Lushui Co.																	U		Pianma Yakou (Pianma summit pass). High point on the road between Yaojiaping and Pianma; near the gate and army								3180.0				3180.0	10		urn:catalog:CAS:ORN:95904	Total Length: 134 mm. Unable to age, skull 100% ossified. Specimen collected on joint California Academy of Sciences/Kunming Institute of Zoology Gaoligongshan (GLGS) Biodiversity Expedition. GLGS Locality No. 46 Net No: 18. GPS elevation recorded with 6 satellites, epe 6 m.								TISSUE; Skin Study		Yang Xiaojun & Maureen E. Flannery; Maureen E. Flannery	GLGS5035				M		Yunnan Prov.						21 October 2005	"25°58'23.9""N"		"98°41'1.3""E"			2005	PhysicalObject	2012-10-09T22:23:15Z	en									CAS	ORN			PreservedSpecimen			Fat=little; Colors=Yes; Iris=brown; Bill=black; Legs=brown.; Weight=11.0 g.									Alcippe vinipectus							Animalia; Chordata; Aves; Passeriformes; Sylviidae	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Alcippe		vinipectus				(Hodgson, 1838)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95903									95903	Asia			China		Lushui Co.	2004-04-24 00:00:00.0	2	26.06275	98.62027																			WGS84						GPS				Asia; China; Yunnan Prov.; Lushui Co.								Yang Xiaojun & John P. Dumbacher									AHY		Nujiang Prefecture; Pianma Township, 11 km southeast of the edge of Pianma on road from Pianma to Gang Fang, Gan He Luo,								2105.0				2105.0	4		urn:catalog:CAS:ORN:95903	Aged by skull, 100% ossified. Specimen collected on joint California Academy of Sciences/Kunming Institute of Zoology Gaoligongshan (GLGS) Biodiversity Expedition. GLGS Locality No. 40, net 4. GPS elevation recorded with 6 satellites, epe 7 m.								Skin Study; TISSUE		Yang Xiaojun & John P. Dumbacher; Maureen E. Flannery	GLGS2056				M		Yunnan Prov.						02 April 2004	"26°0'28.9""N"		"98°39'33.3""E"			2004	PhysicalObject	2014-01-27T22:28:43Z	en									CAS	ORN			PreservedSpecimen			Fat=not recorded; Colors=Yes; Testes=white; Iris=deep red; Bill=grey above, light grey below; Legs=tan yellow.; Weight=8.3 g.									Alcippe cinerea							Animalia; Chordata; Aves; Passeriformes; Sylviidae	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Alcippe		cinerea				(Blyth, 1847)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95734									95734	Africa						2007-06-13 00:00:00.0																																Africa								Maureen E. Flannery											Africa															urn:catalog:CAS:ORN:95734	Removed from African Hall exhibit 2004. Originally in diorama WH-059.								MOUNT		unknown					U															PhysicalObject	2007-07-14T01:54:42Z	en									CAS	ORN			PreservedSpecimen												Lophaetus occipitalis							Animalia; Chordata; Aves; Ciconiiformes; Accipitridae	Animalia	Chordata	Aves	Ciconiiformes	Accipitridae	Lophaetus		occipitalis				(Daudin, 1800)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95885									95885	Asia			China		Lushui Co.	2004-04-20 00:00:00.0	20	25.97197	98.68263																			WGS84						GPS				Asia; China; Yunnan Prov.; Lushui Co.																	AHY		Pianma Yakou (Pianma summit pass). High point on the road between Yaojiaping and Pianma; near the gate and army								3191.0				3191.0	4		urn:catalog:CAS:ORN:95885	Total Length: 256 mm. Aged by skull ossification, 100%. Specimen collected on joint California Academy of Sciences/Kunming Institute of Zoology Gaoligongshan (GLGS) Biodiversity Expedition. GLGS Locality No. 46 Net No: 8. GPS elevation recorded with 7 satellites, epe 5 m.								Skin Study; TISSUE		Yang Xiaojun & John P. Dumbacher; Maureen E. Flannery	GLGS2260				F		Yunnan Prov.						20 April 2004	"25°58'23.9""N"		"98°41'1.3""E"			2004	PhysicalObject	2013-02-12T00:50:34Z	en									CAS	ORN			PreservedSpecimen			Fat=heavy; Colors=Yes; Iris=brown; Bill=black; Legs=tannish pink.; Weight=59.5 g.									Garrulax affinis							Animalia; Chordata; Aves; Passeriformes; Sylviidae	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax		affinis				Blyth, 1843					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95757									95757	North America			USA		Jefferson Co.	2005-04-07 00:00:00.0	7	38.71366	-85.47296																			WGS84										North America; USA; Indiana; Jefferson Co.								J. D. Webster									adult		Hanover													4		urn:catalog:CAS:ORN:95757	Wing: 64.0 mm., tail: 75.0 mm.								Skeleton Complete		J. D. Webster	JDW3467				M		Indiana						07 April 2005	38.7136612°		-85.4729614°			2005	PhysicalObject	2007-07-16T17:42:48Z	en									CAS	ORN			PreservedSpecimen			Colors=No; Weight=24.2 g.									Parus bicolor							Animalia; Chordata; Aves; Passeriformes; Paridae	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus		bicolor									
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95925									95925	North America			USA		Scott Co.	2002-07-07 00:00:00.0	7	38.68930	-85.71859																			NAD27						MaNIS georeferencing guidelines				North America; USA; Indiana; Scott Co.								J. Dan Webster									Adult		5 miles southwest of Scottsburg													7		urn:catalog:CAS:ORN:95925	Wing: 65.0 mm; tail: 51.0 mm								Skeleton Complete		J. Dan Webster	JDW3380				M		Indiana						07 July 2002	38.6893 N		85.7186 W			2002	PhysicalObject	2009-04-08T00:33:41Z	en									CAS	ORN			PreservedSpecimen			Weight=15.2 g.									Passerina cyanea							Animalia; Chordata; Aves; Passeriformes; Cardinalidae	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Passerina		cyanea				(Linnaeus, 1766)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95768									95768	North America			USA		Jefferson Co.	1998-02-01 00:00:00.0	1																															North America; USA; Indiana; Jefferson Co.								J. D. Webster									adult		2 miles west of Madison.													2		urn:catalog:CAS:ORN:95768	Wing: 73.0 mm., tail: 54.0 mm.								Skeleton Complete		J. D. Webster	JDW3287				F		Indiana						01 February 1998						1998	PhysicalObject	2007-07-16T19:00:31Z	en									CAS	ORN			PreservedSpecimen			Colors=No; Weight=9.8 g.									Carduelis tristis							Animalia; Chordata; Aves; Passeriformes; Fringillidae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		tristis				(Linnaeus, 1758)					
CAS	CAS Ornithology (ORN)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=orn	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=orn		4f29b6ab-20c0-4479-8795-4915bedcebd1	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	http://ipt.calacademy.org:8080/ipt/resource.do?r=orn	urn:catalog:CAS:ORN:95974									95974	North America			USA		Jefferson Co.	2007-02-28 00:00:00.0	28	38.71366	-85.47296																			WGS84										North America; USA; Indiana; Jefferson Co.								J. Dan Webster									Immature		Hanover													2		urn:catalog:CAS:ORN:95974	Wing: 78.0 mm., tail: 61.0 mm.								Skeleton Complete		J. Dan Webster	JDW3536				M		Indiana						28 February 2007	38.7136612°		-85.4729614°			2007	PhysicalObject	2009-06-08T23:40:00Z	en									CAS	ORN			PreservedSpecimen			Weight=22.6 g.									Zonotrichia albicollis							Animalia; Chordata; Aves; Passeriformes; Emberizidae	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		albicollis				(Gmelin, 1789)					
