MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0429									1963-0429				cote d'ivoire	CI														1963-1																													7										toudoni													1		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0429											daget																		bandama	1963												MNHN	IC			PreservedSpecimen												Epiplatys chaperi spillmanni arnoult, 1960																			arnoult, 1960					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1898-0055									1898-0055				bresil	BR														1897																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1898-0055											geay																		calçoene	1897												MNHN	IC			PreservedSpecimen												Heptapterus bleekeri boeseman, 1953																			boeseman, 1953					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0680									1982-0680		0		indonesie	ID			16	.1	110.617									1976-7-16					16																							roberts	4										sanggau													7		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0680	Small forest stream where it enters right side of Kapuas mainstream about 5-6km upstream from Sanggau / Water temperature 25°C, pH 6,5										roberts							kalimantan							0.1		110.617		kapuas	1976												MNHN	IC			PreservedSpecimen												Rasbora agilis ahl, 1937																			ahl, 1937					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1975-0763									1975-0763				grece	GR			27											1971-5-27																			canal									economidis	8										sindos													5		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1975-0763											economidis							macedoine											axios	1971												MNHN	IC			PreservedSpecimen												Rhodeus sericeus amarus (bloch, 1782)																			(bloch, 1782)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1962-0323									1962-0323				madagascar	MG														1947																													1										miandrivazo															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1962-0323											millot																		tsiribihina	1947												MNHN	IC			PreservedSpecimen												Aplocheilus nuchimaculatus (guichenot, 1866)																			(guichenot, 1866)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-1394									0000-1394				france	FR																																											1										guebwiller															http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-1394											duvernoy																															MNHN	IC			PreservedSpecimen												Phoxinus phoxinus (linnaeus, 1758)																			(linnaeus, 1758)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-3878									0000-3878				etats-unis	US														1818																													1										niagara															http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-3878	REVU PAR JORDAN, 1879 IN PROC. U.S. NAT. MUS., II : 225										milbert								HOLOTYPE										saint-laurent	1818												MNHN	IC			PreservedSpecimen												Rhinichthys cataractae cataractae (valenciennes, 1842)																			(valenciennes, 1842)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1643									A-1643				russie	RU														1879																													1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1643											inconnu																			1879												MNHN	IC			PreservedSpecimen												Phoxinus percnurus pallas, 1814																			pallas, 1814					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-3438									A-3438				inde	IN														1881																													2										velantanguel															http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-3438											maindron																			1881												MNHN	IC			PreservedSpecimen												Mystus tengara (hamilton, 1822)																			(hamilton, 1822)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1959-0295									1959-0295				tchad	TD														1955-10																													8										bahr marako													10		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1959-0295											blache																		l.tchad	1955												MNHN	IC			PreservedSpecimen												Epiplatys senegalensis (steindachner, 1870)																			(steindachner, 1870)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0301									1979-0301		1		cote d'ivoire	CI				5.233	-3.967									1978																												romand	4										port bouet															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0301											romand														5.233		-3.967		lag.ebrie	1978												MNHN	IC			PreservedSpecimen												Epiplatys dageti dageti poll, 1953																			poll, 1953					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1906-0020									1906-0020				venezuela	VE																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1906-0020											rosenberg																															MNHN	IC			PreservedSpecimen												Chaetostoma anomalus regan, 1903																			regan, 1903					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0118									1963-0118				gabon	GA																																											4										lambarene															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0118											loubens																		ogooue													MNHN	IC			PreservedSpecimen												Microsynodontis batesii boulenger, 1903																			boulenger, 1903					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0117									1963-0117				gabon	GA																																											4										lambarene															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1963-0117											loubens																		ogooue													MNHN	IC			PreservedSpecimen												Schilbe (Eutropius) multitaeniatus (pellegrin, 1913)																			(pellegrin, 1913)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1968-0170									1968-0170				france	FR														1966																												kiener	1										montpellier															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1968-0170											kiener							herault												1966												MNHN	IC			PreservedSpecimen												Ictalurus melas (rafinesque, 1820)																			(rafinesque, 1820)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/2001-0513									2001-0513		0		perou	PE			23	-18.15	70.667									1997-11-23																												bearez	1										boca del rio										3			11		http://coldb.mnhn.fr/catalognumber/mnhn/ic/2001-0513											béarez														-18.15		70.667			1997												MNHN	IC			PreservedSpecimen												Labrisomus philippii (steindachner, 1866)																			(steindachner, 1866)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/2001-0514									2001-0514		0		perou	PE			23	-18.15	70.667									1997-11-23																												bearez	1										boca del rio										3			11		http://coldb.mnhn.fr/catalognumber/mnhn/ic/2001-0514											béarez														-18.15		70.667			1997												MNHN	IC			PreservedSpecimen												Doydixodon laevifrons (tschudi, 1845)																			(tschudi, 1845)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1894-0437									1894-0437				bresil	BR																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1894-0437											cope																															MNHN	IC			PreservedSpecimen												Corydoras paleatus jenyns, 1842																			jenyns, 1842					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1894-0438									1894-0438				bresil	BR																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1894-0438											cope																															MNHN	IC			PreservedSpecimen												Corydoras paleatus jenyns, 1842																			jenyns, 1842					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1911-0236									1911-0236				inde	IN																																											3																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1911-0236											lefebvre																															MNHN	IC			PreservedSpecimen												Aplocheilus panchax lutescens (köhler, 1906)																			(köhler, 1906)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0011									1982-0011				gabon	GA														1979-8																												huber	14										mayumba													8		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1982-0011											huber																			1979												MNHN	IC			PreservedSpecimen												Epiplatys singa (boulenger, 1899)																			(boulenger, 1899)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1940-0138									1940-0138				chine	CN														1940																												banarescu	1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1940-0138	SYNTYPE DE VARICORHINUS ANGUSTISTOMATUS FANG, 1940 IN BULL. SOC. ZOOL. FRANCE, 65 : 139										inconnu							se-tchouan												1940												MNHN	IC			PreservedSpecimen												Onychostoma angustistomata (fang, 1940)																			(fang, 1940)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1405									1980-1405				tunisie	TN																																										kraiem	5										ain draham															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1405											kraiem																															MNHN	IC			PreservedSpecimen												Pseudophoxinus punicus pellegrin, 1920																			pellegrin, 1920					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1981-1381									1981-1381				congo	CG														1978																												huber	2										oyo															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1981-1381											huber																			1978												MNHN	IC			PreservedSpecimen												Epiplatys boulengeri (pellegrin, 1926)																			(pellegrin, 1926)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2393									A-2393				viet nam	VN														1974					256																							ng																										http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2393	MEME BOCAL QUE A. 2394										jullien																			1974												MNHN	IC			PreservedSpecimen												Hemibagrus spilopterus ng & rainboth, 1999																			ng & rainboth, 1999					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1905-0001									1905-0001				mexique	MX																																											1										tepic															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1905-0001											diguet																															MNHN	IC			PreservedSpecimen												Ictalurus pricei (rutter, 1896)																			(rutter, 1896)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1974-0032									1974-0032				cambodge	KH														1962-6																												desoutter	1										km 9													6		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1974-0032											d'aubenton																		mekong	1962												MNHN	IC			PreservedSpecimen												Mystus wolffii (bleeker, 1851)																			(bleeker, 1851)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1926-0205									1926-0205				rep democratique du congo	CD																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/1926-0205											schouteden																		l.kisale													MNHN	IC			PreservedSpecimen												Phractura brevicauda boulenger, 1911																			boulenger, 1911					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1404									1980-1404				tunisie	TN														1980-6																												kraiem	11										mateur													6		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1980-1404											kraiem																			1980												MNHN	IC			PreservedSpecimen												Pseudophoxinus chaignoni (vaillant, 1904)																			(vaillant, 1904)					
